./input/MyInstancesSameToolSets/n=228,p=0.50,r=0.6,t=1520,v4.csv;./input/Processed/ToolSetInt.csv
6;720;1440
Machine: 0
32;0;0;166;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
16;0;166;214;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
16;1;214;288;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
68;0;288;391;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
68;1;391;566;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
7;0;566;665;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
7;1;665;825;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
54;0;825;850;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
54;1;850;924;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
66;0;924;945;1;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
124;0;945;999;0;15,16,24,41,53,55,57,59,61,202,412,491,503,504,577,579,632,736,791,875,1268,1277,1283,1287,1290,1292,1293,1294,1295,1322,1419,1509,1558,1691,1712,1781,1796,1940,1992,2028,2240,2305,2410,2413,2421,2469,2471,2472,2844,2935,2937,2938,2940,2941,2942,3814,4102,4182,6270,6641,6694,7339,7362,7363,7364,7365,7366,7369,7399,7413,7438,7579,7594,7946,8838,9020,9021,9022,9023,9024,
