./input/MyInstancesSameToolSets/n=499,p=0.75,r=0.5,t=2690,v5.csv;./input/Processed/ToolSetInt.csv
4;720;1440
Machine: 0
70;0;0;165;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
252;0;165;176;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
152;0;176;206;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
152;1;206;228;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
185;0;228;322;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
185;1;322;373;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
228;0;373;420;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
32;0;420;489;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
32;1;489;630;1;19,26,55,61,188,206,208,248,251,490,491,516,528,529,547,736,796,875,965,991,1242,1269,1270,1271,1272,1275,1276,1278,1283,1288,1290,1291,1293,1329,1419,1512,1558,1702,1777,1778,1783,2228,2265,2305,2306,2338,2873,3627,3703,3721,3740,3741,3993,4282,4308,4353,4359,4840,4841,5781,5857,8551,8559,8640,8644,9032,9033,9041,9053,9059,9112,9113,9114,9134,9159,9160,9161,9162,9163,9164,
203;0;630;644;1;26,27,55,60,61,146,152,175,189,197,245,248,251,256,466,528,551,555,655,729,754,773,826,875,903,971,987,1267,1268,1269,1270,1275,1279,1283,1288,1291,1293,1341,1580,1604,1781,2036,2148,2174,2197,2230,2233,2258,2265,2478,2856,2873,3396,3409,3410,3598,3774,3802,3829,4060,4217,4487,4488,4647,4840,4841,4866,4868,4869,5254,5471,5682,5779,6513,7671,7831,8136,8292,8836,8838,
