./input/MyInstancesSameToolSets/n=228,p=0.75,r=0.6,t=1520,v5.csv;./input/Processed/ToolSetInt.csv
6;720;1440
Machine: 0
71;0;0;36;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
139;0;36;149;0;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
139;1;149;229;0;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
39;0;229;329;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
9;0;329;472;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
9;1;472;573;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
53;0;573;585;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
53;1;585;706;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
103;0;706;858;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
23;0;858;1024;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
7;0;1024;1111;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
16;0;1111;1147;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
16;1;1147;1245;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
108;0;1245;1395;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
108;1;1395;1547;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
69;0;1547;1577;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
69;1;1577;1692;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
101;0;1692;1801;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
101;1;1801;1845;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
94;0;1845;1866;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
89;0;1866;1950;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
42;0;1950;2111;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
42;1;2111;2152;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,276,288,304,308,321,335,337,390,396,397,404,429,432,736,766,843,948,949,1117,1146,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2421,2548,2588,2627,2821,2836,2837,2838,2844,4088,4102,4327,4981,5257,5274,6000,6488,7362,7363,7364,7365,7366,7369,7372,7399,7438,7594,
24;0;2152;2248;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,267,268,272,273,276,287,288,289,303,304,308,321,335,337,390,396,397,404,429,432,434,736,766,843,902,903,904,905,921,922,936,940,948,949,1117,1146,1204,1205,1206,1207,1208,1209,1210,1211,1212,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2627,4327,
24;1;2248;2412;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,248,260,262,267,268,272,273,276,287,288,289,303,304,308,321,335,337,390,396,397,404,429,432,434,736,766,843,902,903,904,905,921,922,936,940,948,949,1117,1146,1204,1205,1206,1207,1208,1209,1210,1211,1212,1236,1268,1292,1401,1417,1473,1474,1478,1521,1558,1920,1922,1992,2627,4327,
2;0;2880;2976;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,241,248,260,262,267,268,272,273,276,287,288,289,303,304,308,321,335,337,342,390,396,397,402,404,429,432,434,640,644,736,766,843,892,936,948,949,1056,1057,1062,1117,1146,1207,1236,1417,1472,1473,1474,1478,1521,1558,1843,1920,1922,1933,2102,2103,2104,2105,2106,2107,2108,2627,4327,
2;1;2976;3074;1;8,95,97,135,139,144,145,149,177,178,179,180,181,182,183,225,231,241,248,260,262,267,268,272,273,276,287,288,289,303,304,308,321,335,337,342,390,396,397,402,404,429,432,434,640,644,736,766,843,892,936,948,949,1056,1057,1062,1117,1146,1207,1236,1417,1472,1473,1474,1478,1521,1558,1843,1920,1922,1933,2102,2103,2104,2105,2106,2107,2108,2627,4327,
96;0;3074;3195;1;8,95,97,135,139,142,144,145,149,177,178,179,180,181,182,183,225,231,241,248,260,262,267,268,272,273,276,287,288,289,303,304,308,321,335,337,342,390,396,397,398,402,404,405,429,432,640,644,645,646,648,892,936,948,949,1056,1057,1062,1117,1146,1207,1236,1417,1473,1474,1478,1521,1558,1843,1920,1922,1933,2102,2103,2106,2155,2529,2530,2627,4327,
96;1;3195;3279;1;8,95,97,135,139,142,144,145,149,177,178,179,180,181,182,183,225,231,241,248,260,262,267,268,272,273,276,287,288,289,303,304,308,321,335,337,342,390,396,397,398,402,404,405,429,432,640,644,645,646,648,892,936,948,949,1056,1057,1062,1117,1146,1207,1236,1417,1473,1474,1478,1521,1558,1843,1920,1922,1933,2102,2103,2106,2155,2529,2530,2627,4327,
26;0;3279;3339;1;8,95,97,135,139,142,144,145,149,177,178,179,180,225,231,241,262,267,268,272,273,276,287,288,289,308,310,321,377,390,396,398,404,429,591,640,644,645,892,936,948,949,1052,1056,1057,1117,1146,1207,1236,1308,1417,1473,1474,1475,1478,1521,1558,1843,1916,1920,1922,1933,1978,2103,2339,2359,2627,3527,3970,4033,4327,4754,5335,6610,6611,6612,6613,6614,6615,6616,
26;1;3339;3387;1;8,95,97,135,139,142,144,145,149,177,178,179,180,225,231,241,262,267,268,272,273,276,287,288,289,308,310,321,377,390,396,398,404,429,591,640,644,645,892,936,948,949,1052,1056,1057,1117,1146,1207,1236,1308,1417,1473,1474,1475,1478,1521,1558,1843,1916,1920,1922,1933,1978,2103,2339,2359,2627,3527,3970,4033,4327,4754,5335,6610,6611,6612,6613,6614,6615,6616,
92;0;3387;3500;1;97,135,137,139,144,145,146,149,177,178,180,225,241,262,268,273,288,295,308,310,321,377,390,396,398,404,429,591,640,644,645,838,852,854,891,892,926,948,949,1052,1056,1117,1118,1134,1146,1165,1207,1236,1473,1474,1475,1476,1478,1521,1540,1843,1920,1922,1973,2247,2583,2587,2627,2904,3527,3634,4033,4424,4658,5050,5251,5452,5695,5696,5697,5698,5699,5700,5701,5702,
92;1;3500;3593;1;97,135,137,139,144,145,146,149,177,178,180,225,241,262,268,273,288,295,308,310,321,377,390,396,398,404,429,591,640,644,645,838,852,854,891,892,926,948,949,1052,1056,1117,1118,1134,1146,1165,1207,1236,1473,1474,1475,1476,1478,1521,1540,1843,1920,1922,1973,2247,2583,2587,2627,2904,3527,3634,4033,4424,4658,5050,5251,5452,5695,5696,5697,5698,5699,5700,5701,5702,
