./input/MyInstancesSameToolSets/n=20,p=0.25,r=0.5,t=0,v0.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
12;0;0;103;0;15,16,17,19,24,26,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,72,111,198,206,221,408,412,415,427,479,490,502,537,632,658,659,660,661,730,871,895,1155,1195,1283,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1463,1587,1936,2062,2063,2305,2306,2487,2869,3345,3346,3427,3810,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
0;0;103;119;1;15,16,17,19,24,26,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,72,111,198,206,221,408,412,415,427,479,490,502,537,632,658,659,660,661,730,871,895,1155,1195,1283,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1463,1587,1936,2062,2063,2305,2306,2487,2869,3345,3346,3427,3810,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
0;1;119;135;1;15,16,17,19,24,26,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,72,111,198,206,221,408,412,415,427,479,490,502,537,632,658,659,660,661,730,871,895,1155,1195,1283,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1463,1587,1936,2062,2063,2305,2306,2487,2869,3345,3346,3427,3810,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
3;0;135;228;0;15,16,17,19,24,26,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,72,111,198,206,221,408,412,415,427,479,490,502,537,632,658,659,660,661,730,871,895,1155,1195,1283,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1463,1587,1936,2062,2063,2305,2306,2487,2869,3345,3346,3427,3810,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
2;0;228;388;1;15,16,17,19,24,26,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,72,111,198,206,221,408,412,415,427,479,490,502,537,632,658,659,660,661,730,871,895,1155,1195,1283,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1463,1587,1936,2062,2063,2305,2306,2487,2869,3345,3346,3427,3810,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
2;1;388;548;1;15,16,17,19,24,26,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,72,111,198,206,221,408,412,415,427,479,490,502,537,632,658,659,660,661,730,871,895,1155,1195,1283,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1463,1587,1936,2062,2063,2305,2306,2487,2869,3345,3346,3427,3810,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
8;0;548;661;0;15,16,17,19,24,26,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,72,111,198,206,221,408,412,415,427,479,490,502,537,632,658,659,660,661,730,871,895,1155,1195,1283,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1463,1587,1936,2062,2063,2305,2306,2487,2869,3345,3346,3427,3810,3831,4213,4313,4314,4315,4316,4317,4318,5314,6175,6760,6761,
4;0;661;829;0;7,8,15,16,17,19,24,25,26,27,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,68,72,76,77,111,149,198,206,221,408,412,415,427,479,490,502,537,591,632,640,895,933,1052,1478,1515,1811,2091,2645,2692,2695,2805,2808,3443,3630,4359,4404,4428,4448,4465,6106,6596,6597,6803,7927,8034,8165,8166,8172,8368,8431,8977,9010,9011,9012,9013,
9;0;829;868;0;7,8,15,16,17,19,24,25,26,27,29,34,35,36,37,38,39,40,45,46,49,52,54,55,60,68,72,76,77,111,149,198,206,221,408,412,415,427,479,490,502,537,591,632,640,895,933,1052,1478,1515,1811,2091,2645,2692,2695,2805,2808,3443,3630,4359,4404,4428,4448,4465,6106,6596,6597,6803,7927,8034,8165,8166,8172,8368,8431,8977,9010,9011,9012,9013,
Machine: 1
10;0;0;54;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
11;0;54;226;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
7;0;226;276;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
7;1;276;326;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
13;0;326;427;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
13;1;427;528;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
5;0;528;693;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
1;0;693;769;1;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
1;1;769;845;1;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
6;0;845;890;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
6;1;890;935;0;0,4,8,19,95,142,143,144,206,245,262,276,288,289,292,321,390,397,398,404,405,429,637,644,645,646,648,656,1053,1056,1058,1062,1063,1146,1147,1246,1247,1248,1249,1250,1251,1252,1360,1470,1474,1478,1480,1725,1726,1809,1921,2102,2106,2155,2529,2530,3470,3473,3474,3657,3658,3925,4016,4017,4018,4019,4091,8265,8340,8555,8558,8764,8765,8768,8770,9014,9015,9016,9032,9075,
END
