./input/MyInstancesSameToolSets/n=75,p=0.75,r=0.5,t=650,v2.csv;./input/Processed/ToolSetInt.csv
2;720;1440
Machine: 0
20;0;0;166;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
20;1;166;254;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
32;0;254;422;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
24;0;422;472;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
49;0;472;513;0;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
7;0;513;576;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
7;1;576;615;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
27;0;615;619;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
6;0;619;720;1;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
39;0;720;750;0;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
39;1;750;781;0;55,87,97,144,145,178,179,225,228,262,276,288,292,302,307,320,380,381,397,404,553,554,588,594,595,663,762,1058,1147,1401,1416,1424,1474,1478,1480,1764,1921,2220,2355,2487,2502,2774,2775,2846,2901,2961,2962,2963,2964,3606,3686,3810,3925,4016,4017,4018,4019,4091,4567,5683,5957,6009,7369,7397,7591,8297,8298,8299,8300,8465,8466,8467,8480,8481,8482,8483,8555,8558,9032,9075,
