./input/MyInstancesSameToolSets/n=399,p=0.25,r=0.5,t=2310,v0.csv;./input/Processed/ToolSetInt.csv
10;720;1440
Machine: 0
136;0;0;94;0;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
136;1;94;131;0;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
27;0;131;218;1;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
27;1;218;295;1;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
155;0;295;313;0;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
155;1;313;433;0;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
19;0;433;591;1;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
19;1;591;741;1;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
177;0;741;885;0;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
177;1;885;889;0;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
65;0;889;954;1;16,24,27,28,38,41,45,48,55,74,189,221,247,428,565,579,659,734,871,872,873,874,989,1089,1142,1143,1270,1280,1283,1287,1288,1293,1322,1456,1460,1461,1481,1723,2154,2159,2231,2305,2315,2332,2407,2581,2738,3010,3126,3345,3607,3627,3829,3870,3979,4010,4217,4313,4315,4317,4327,4647,6133,6134,6136,6204,6517,6644,6727,7026,7368,7369,7454,7950,7956,8282,8284,8286,8861,8899,
